#----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#    r [Mpc/h]            Xi_L              E_0c_lin             E_0_lin             E_2_lin           E_0c_loop_22         E_0c_loop_13         E_0_loop_22         E_0_loop_13         E_2_loop            E_1_loop            E_3_loop            U10_lin             U10_loop            U20_loop            U11_loop            X10_loop            Y10_loop     #
#----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
 3.384862377E+02    -2.758431863E-05     1.075251633E+02     1.941608059E+00     2.526709501E+00     3.723247692E+00     1.931326039E+01    -1.732212091E-05    -7.262344984E-04     3.391821551E-03     3.391821551E-03    -9.654479009E-01    -7.293588521E-01    -1.101292604E-02     3.680282579E-06    -3.057145229E-07     1.058594782E-05     5.793316847E+00     3.172216420E-03
 3.403944119E+02    -2.702696068E-05     1.075251633E+02     1.920760946E+00     2.505126757E+00     3.723247692E+00     1.931326039E+01    -1.685596082E-05    -7.123630144E-04     3.321349888E-03     3.321349888E-03    -9.502901329E-01    -7.191910094E-01    -1.083799372E-02     3.584879043E-06    -2.949002862E-07     1.029684331E-05     5.793340729E+00     3.104673812E-03
 3.423133433E+02    -2.650132142E-05     1.075251633E+02     1.900129404E+00     2.483691201E+00     3.723247692E+00     1.931326039E+01    -1.640208268E-05    -6.988007207E-04     3.252356325E-03     3.252356325E-03    -9.353588642E-01    -7.091511131E-01    -1.066575878E-02     3.483618955E-06    -2.855820900E-07     9.985487860E-06     5.793364100E+00     3.038619734E-03
 3.442430923E+02    -2.599741619E-05     1.075251633E+02     1.879711405E+00     2.462402393E+00     3.723247692E+00     1.931326039E+01    -1.595967052E-05    -6.855334828E-04     3.184818640E-03     3.184818640E-03    -9.206507298E-01    -6.992381104E-01    -1.049614753E-02     3.389263077E-06    -2.754249963E-07     9.696705929E-06     5.793386966E+00     2.974033822E-03
 3.461837202E+02    -2.550277859E-05     1.075251633E+02     1.859504974E+00     2.441259836E+00     3.723247692E+00     1.931326039E+01    -1.552869459E-05    -6.725417629E-04     3.118672901E-03     3.118672901E-03    -9.061624774E-01    -6.894509037E-01    -1.032911008E-02     3.309218011E-06    -2.648247053E-07     9.452556622E-06     5.793409354E+00     2.910838852E-03
 3.481352880E+02    -2.500418343E-05     1.075251633E+02     1.839508105E+00     2.420263026E+00     3.723247692E+00     1.931326039E+01    -1.510937689E-05    -6.597588374E-04     3.053844374E-03     3.053844374E-03    -8.918910711E-01    -6.797882444E-01    -1.016462118E-02     3.241624137E-06    -2.534866174E-07     9.260164570E-06     5.793431295E+00     2.848940986E-03
 3.500978576E+02    -2.449533323E-05     1.075251633E+02     1.819718805E+00     2.399411499E+00     3.723247692E+00     1.931326039E+01    -1.470107537E-05    -6.471641865E-04     2.990284168E-03     2.990284168E-03    -8.778336470E-01    -6.702487388E-01    -1.000267794E-02     3.175977822E-06    -2.439597347E-07     9.067732295E-06     5.793452808E+00     2.788281040E-03
 3.520714909E+02    -2.398606848E-05     1.075251633E+02     1.800135034E+00     2.378704855E+00     3.723247692E+00     1.931326039E+01    -1.430286776E-05    -6.347727529E-04     2.927985260E-03     2.927985260E-03    -8.639873619E-01    -6.608309800E-01    -9.843276177E-03     3.103263770E-06    -2.361381542E-07     8.858635433E-06     5.793473894E+00     2.728859032E-03
 3.540562503E+02    -2.349594664E-05     1.075251633E+02     1.780754736E+00     2.358142721E+00     3.723247692E+00     1.931326039E+01    -1.391494628E-05    -6.226051653E-04     2.866960168E-03     2.866960168E-03    -8.503492768E-01    -6.515336796E-01    -9.686377469E-03     3.023531251E-06    -2.279098941E-07     8.619026343E-06     5.793494543E+00     2.670699684E-03
 3.560521986E+02    -2.303780625E-05     1.075251633E+02     1.761575909E+00     2.337724678E+00     3.723247692E+00     1.931326039E+01    -1.353732769E-05    -6.106962297E-04     2.807205323E-03     2.807205323E-03    -8.369163826E-01    -6.423556722E-01    -9.531910028E-03     2.944314192E-06    -2.192968432E-07     8.377476835E-06     5.793514755E+00     2.613808218E-03
 3.580593988E+02    -2.260901144E-05     1.075251633E+02     1.742596648E+00     2.317450211E+00     3.723247692E+00     1.931326039E+01    -1.316889072E-05    -5.990127906E-04     2.748680709E-03     2.748680709E-03    -8.236857261E-01    -6.332958281E-01    -9.379790313E-03     2.875330338E-06    -2.101345346E-07     8.172537405E-06     5.793534546E+00     2.558141251E-03
 3.600779143E+02    -2.218597601E-05     1.075251633E+02     1.723815146E+00     2.297318723E+00     3.723247692E+00     1.931326039E+01    -1.280955285E-05    -5.875249726E-04     2.691319241E-03     2.691319241E-03    -8.106545332E-01    -6.243529172E-01    -9.229965450E-03     2.819291880E-06    -2.019725908E-07     8.005957777E-06     5.793553944E+00     2.503614379E-03
 3.621078090E+02    -2.174538094E-05     1.075251633E+02     1.705229593E+00     2.277329623E+00     3.723247692E+00     1.931326039E+01    -1.245949176E-05    -5.761847425E-04     2.635062688E-03     2.635062688E-03    -7.978202192E-01    -6.155255695E-01    -9.082432831E-03     2.769488619E-06    -1.954764616E-07     7.871420760E-06     5.793572972E+00     2.450155415E-03
 3.641491469E+02    -2.128874312E-05     1.075251633E+02     1.686838055E+00     2.257482405E+00     3.723247692E+00     1.931326039E+01    -1.211854988E-05    -5.649872987E-04     2.579890281E-03     2.579890281E-03    -7.851803084E-01    -6.068123707E-01    -8.937211621E-03     2.715699697E-06    -1.887226808E-07     7.717006716E-06     5.793591637E+00     2.397740485E-03
 3.662019926E+02    -2.083485734E-05     1.075251633E+02     1.668638552E+00     2.237776650E+00     3.723247692E+00     1.931326039E+01    -1.178653971E-05    -5.539711016E-04     2.525816189E-03     2.525816189E-03    -7.727322379E-01    -5.982119484E-01    -8.794300398E-03     2.652273559E-06    -1.814520872E-07     7.534252315E-06     5.793609932E+00     2.346394446E-03
 3.682664110E+02    -2.040773654E-05     1.075251633E+02     1.650629112E+00     2.218211957E+00     3.723247692E+00     1.931326039E+01    -1.146363423E-05    -5.431565862E-04     2.472858919E-03     2.472858919E-03    -7.604733164E-01    -5.897230693E-01    -8.653652988E-03     2.583176716E-06    -1.738688538E-07     7.328154084E-06     5.793627844E+00     2.296150726E-03
 3.703424673E+02    -2.001449600E-05     1.075251633E+02     1.632807851E+00     2.198787845E+00     3.723247692E+00     1.931326039E+01    -1.114977046E-05    -5.325689954E-04     2.421005889E-03     2.421005889E-03    -7.484008032E-01    -5.813446223E-01    -8.515186977E-03     2.518553044E-06    -1.667671340E-07     7.133181790E-06     5.793645378E+00     2.247002669E-03
 3.724302271E+02    -1.963431453E-05     1.075251633E+02     1.615173001E+00     2.179503725E+00     3.723247692E+00     1.931326039E+01    -1.084372783E-05    -5.221588941E-04     2.370203976E-03     2.370203976E-03    -7.365120572E-01    -5.730754815E-01    -8.378830974E-03     2.466613554E-06    -1.614978235E-07     6.985344437E-06     5.793662555E+00     2.198889056E-03
 3.745297564E+02    -1.924087514E-05     1.075251633E+02     1.597722830E+00     2.160358980E+00     3.723247692E+00     1.931326039E+01    -1.054543243E-05    -5.118909356E-04     2.320382109E-03     2.320382109E-03    -7.248046488E-01    -5.649143781E-01    -8.244570069E-03     2.427092715E-06    -1.562086381E-07     6.872063354E-06     5.793679404E+00     2.151718096E-03
 3.766411215E+02    -1.882200668E-05     1.075251633E+02     1.580455539E+00     2.141353070E+00     3.723247692E+00     1.931326039E+01    -1.025503456E-05    -5.017291239E-04     2.271494958E-03     2.271494958E-03    -7.132763320E-01    -5.568598736E-01    -8.112433762E-03     2.388287360E-06    -1.501779365E-07     6.775889641E-06     5.793695946E+00     2.105430572E-03
 3.787643892E+02    -1.839023628E-05     1.075251633E+02     1.563369206E+00     2.122485587E+00     3.723247692E+00     1.931326039E+01    -9.972261297E-06    -4.916902192E-04     2.223556080E-03     2.223556080E-03    -7.019248501E-01    -5.489105232E-01    -7.982454075E-03     2.336115782E-06    -1.440124089E-07     6.625425294E-06     5.793712170E+00     2.060047470E-03
 3.808996266E+02    -1.797564078E-05     1.075251633E+02     1.546461789E+00     2.103756203E+00     3.723247692E+00     1.931326039E+01    -9.696884655E-06    -4.818639208E-04     2.176620458E-03     2.176620458E-03    -6.907477252E-01    -5.410650903E-01    -7.854609824E-03     2.266720310E-06    -1.378410272E-07     6.419106276E-06     5.793728051E+00     2.015645864E-03
 3.830469010E+02    -1.759825921E-05     1.075251633E+02     1.529731326E+00     2.085164540E+00     3.723247692E+00     1.931326039E+01    -9.429047984E-06    -4.722858661E-04     2.130733217E-03     2.130733217E-03    -6.797422065E-01    -5.333226287E-01    -7.728822285E-03     2.188496074E-06    -1.336229542E-07     6.180122145E-06     5.793743565E+00     1.972294240E-03
 3.852062805E+02    -1.725534163E-05     1.075251633E+02     1.513176018E+00     2.066710090E+00     3.723247692E+00     1.931326039E+01    -9.168666330E-06    -4.629933221E-04     2.085885745E-03     2.085885745E-03    -6.689054398E-01    -5.256823621E-01    -7.604997742E-03     2.116867741E-06    -1.296521684E-07     5.957344146E-06     5.793758715E+00     1.929991526E-03
 3.873778332E+02    -1.693202601E-05     1.075251633E+02     1.496794201E+00     2.048392218E+00     3.723247692E+00     1.931326039E+01    -8.914777145E-06    -4.539192032E-04     2.042012569E-03     2.042012569E-03    -6.582347088E-01    -5.181434484E-01    -7.483062430E-03     2.060897329E-06    -1.247403929E-07     5.791425298E-06     5.793773528E+00     1.888655930E-03
 3.895616278E+02    -1.660713200E-05     1.075251633E+02     1.480584285E+00     2.030210225E+00     3.723247692E+00     1.931326039E+01    -8.667362235E-06    -4.450230937E-04     1.999036597E-03     1.999036597E-03    -6.477275642E-01    -5.107048418E-01    -7.362983931E-03     2.016757551E-06    -1.196071998E-07     5.660256188E-06     5.793788037E+00     1.848188094E-03
 3.917577332E+02    -1.627025223E-05     1.075251633E+02     1.464544662E+00     2.012163447E+00     3.723247692E+00     1.931326039E+01    -8.426545071E-06    -4.362663011E-04     1.956916082E-03     1.956916082E-03    -6.373817532E-01    -5.033653362E-01    -7.244764666E-03     1.973328225E-06    -1.139361549E-07     5.544932041E-06     5.793802259E+00     1.808535064E-03
 3.939662189E+02    -1.592899655E-05     1.075251633E+02     1.448673656E+00     1.994251287E+00     3.723247692E+00     1.931326039E+01    -8.192063085E-06    -4.276608594E-04     1.915659571E-03     1.915659571E-03    -6.271949847E-01    -4.961236990E-01    -7.128411158E-03     1.920554126E-06    -1.100711077E-07     5.391458746E-06     5.793816187E+00     1.769712361E-03
 3.961871547E+02    -1.559531187E-05     1.075251633E+02     1.432969554E+00     1.976473201E+00     3.723247692E+00     1.931326039E+01    -7.963754469E-06    -4.192642158E-04     1.875294154E-03     1.875294154E-03    -6.171648253E-01    -4.889788534E-01    -7.013906823E-03     1.861322007E-06    -1.068615649E-07     5.215721598E-06     5.793829809E+00     1.731764902E-03
 3.984206107E+02    -1.528476706E-05     1.075251633E+02     1.417430628E+00     1.958828628E+00     3.723247692E+00     1.931326039E+01    -7.741738771E-06    -4.110604677E-04     1.835808890E-03     1.835808890E-03    -6.072887692E-01    -4.819298739E-01    -6.901205365E-03     1.809123578E-06    -1.029553793E-07     5.061706898E-06     5.793843126E+00     1.694687686E-03
 4.006666576E+02    -1.499759436E-05     1.075251633E+02     1.402055256E+00     1.941316926E+00     3.723247692E+00     1.931326039E+01    -7.525950342E-06    -4.030224372E-04     1.797137618E-03     1.797137618E-03    -5.975644786E-01    -4.749757819E-01    -6.790236736E-03     1.764187139E-06    -9.892242746E-08     4.938236833E-06     5.793856168E+00     1.658402253E-03
 4.029253663E+02    -1.471901337E-05     1.075251633E+02     1.386841935E+00     1.923937371E+00     3.723247692E+00     1.931326039E+01    -7.315764763E-06    -3.950687522E-04     1.759196365E-03     1.759196365E-03    -5.879899498E-01    -4.681153713E-01    -6.680949155E-03     1.716158308E-06    -9.417495655E-08     4.802176580E-06     5.793868969E+00     1.622799581E-03
 4.051968081E+02    -1.443167041E-05     1.075251633E+02     1.371789188E+00     1.906689222E+00     3.723247692E+00     1.931326039E+01    -7.111213753E-06    -3.871694602E-04     1.721942515E-03     1.721942515E-03    -5.785634242E-01    -4.613472146E-01    -6.573330951E-03     1.669437030E-06    -9.074881271E-08     4.669865113E-06     5.793881549E+00     1.587824751E-03
 4.074810550E+02    -1.412372402E-05     1.075251633E+02     1.356895482E+00     1.889571811E+00     3.723247692E+00     1.931326039E+01    -6.912398264E-06    -3.793686737E-04     1.685398493E-03     1.685398493E-03    -5.692830979E-01    -4.546698949E-01    -6.467405230E-03     1.623987708E-06    -8.812940689E-08     4.541199144E-06     5.793893894E+00     1.553511769E-03
 4.097781790E+02    -1.379850412E-05     1.075251633E+02     1.342159163E+00     1.872584600E+00     3.723247692E+00     1.931326039E+01    -6.718897262E-06    -3.717055104E-04     1.649620018E-03     1.649620018E-03    -5.601469047E-01    -4.480822303E-01    -6.363209014E-03     1.579775714E-06    -8.505739126E-08     4.416078230E-06     5.793905978E+00     1.519938352E-03
 4.120882527E+02    -1.347943685E-05     1.075251633E+02     1.327578480E+00     1.855727156E+00     3.723247692E+00     1.931326039E+01    -6.530490598E-06    -3.642557912E-04     1.614643732E-03     1.614643732E-03    -5.511525342E-01    -4.415833185E-01    -6.260742664E-03     1.536767362E-06    -8.191483471E-08     4.294404697E-06     5.793917783E+00     1.487161544E-03
 4.144113492E+02    -1.318970479E-05     1.075251633E+02     1.313151697E+00     1.838999035E+00     3.723247692E+00     1.931326039E+01    -6.347276922E-06    -3.569908372E-04     1.580448138E-03     1.580448138E-03    -5.422976509E-01    -4.351723897E-01    -6.159950357E-03     1.494929884E-06    -7.818843661E-08     4.176083561E-06     5.793929317E+00     1.455161347E-03
 4.167475419E+02    -1.293768809E-05     1.075251633E+02     1.298877185E+00     1.822399668E+00     3.723247692E+00     1.931326039E+01    -6.169170227E-06    -3.498757266E-04     1.546961826E-03     1.546961826E-03    -5.335801342E-01    -4.288485490E-01    -6.060738352E-03     1.454231404E-06    -7.515900104E-08     4.061022456E-06     5.793940611E+00     1.423844914E-03
 4.190969045E+02    -1.270549305E-05     1.075251633E+02     1.284753492E+00     1.805928323E+00     3.723247692E+00     1.931326039E+01    -5.995650222E-06    -3.428493587E-04     1.514119523E-03     1.514119523E-03    -5.249981445E-01    -4.226106765E-01    -5.963026004E-03     1.414640913E-06    -7.290409314E-08     3.949131561E-06     5.793951693E+00     1.393125459E-03
 4.214595114E+02    -1.245655693E-05     1.075251633E+02     1.270779274E+00     1.789584197E+00     3.723247692E+00     1.931326039E+01    -5.826756805E-06    -3.359046407E-04     1.481914578E-03     1.481914578E-03    -5.165499202E-01    -4.164575360E-01    -5.866797441E-03     1.376128248E-06    -7.026551685E-08     3.840323527E-06     5.793962564E+00     1.362994966E-03
 4.238354372E+02    -1.218163780E-05     1.075251633E+02     1.256953098E+00     1.773366594E+00     3.723247692E+00     1.931326039E+01    -5.662563674E-06    -3.291248186E-04     1.450397542E-03     1.450397542E-03    -5.082335089E-01    -4.103880069E-01    -5.772096289E-03     1.338664064E-06    -6.754871414E-08     3.734513415E-06     5.793973199E+00     1.333524661E-03
 4.262247570E+02    -1.189953698E-05     1.075251633E+02     1.243273381E+00     1.757274974E+00     3.723247692E+00     1.931326039E+01    -5.502572369E-06    -3.225398122E-04     1.419620989E-03     1.419620989E-03    -5.000466712E-01    -4.044012656E-01    -5.678956451E-03     1.302219818E-06    -6.461042508E-08     3.631618625E-06     5.793983574E+00     1.304792488E-03
 4.286275463E+02    -1.164019959E-05     1.075251633E+02     1.229738487E+00     1.741308859E+00     3.723247692E+00     1.931326039E+01    -5.346564744E-06    -3.161841626E-04     1.389580200E-03     1.389580200E-03    -4.919870370E-01    -3.984967021E-01    -5.587350600E-03     1.266767742E-06    -6.203623921E-08     3.531558834E-06     5.793993690E+00     1.276800413E-03
 4.310438810E+02    -1.142224890E-05     1.075251633E+02     1.216346889E+00     1.725467672E+00     3.723247692E+00     1.931326039E+01    -5.194618494E-06    -3.099865572E-04     1.360206233E-03     1.360206233E-03    -4.840524111E-01    -3.926736478E-01    -5.497186831E-03     1.232280826E-06    -6.031984369E-08     3.434255929E-06     5.794003575E+00     1.249465816E-03
