# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]        
  131       4.913418008387e-10       1.456807738393e-13      -5.441372095488e-12       8.091356148741e-16       5.238250662225e-12       8.589030526797e-13      -5.260505800295e-15       6.536165241943e-03       4.869466166578e-08 
  132       4.958691529535e-10       1.462255397441e-13      -5.496151948116e-12       8.221383760121e-16       5.128772343869e-12       8.447055721314e-13      -5.192776976733e-15       6.602417725874e-03       4.844396878784e-08 
  133       5.003947093458e-10       1.467066245770e-13      -5.548765747744e-12       8.352698540403e-16       5.022151790458e-12       8.308126164925e-13      -5.125365915653e-15       6.668822171542e-03       4.819658413532e-08 
  134       5.049174496252e-10       1.471236402227e-13      -5.599150060935e-12       8.485311851296e-16       4.918353154980e-12       8.172254352225e-13      -5.058260819449e-15       6.735342451600e-03       4.795233332747e-08 
  135       5.094362895389e-10       1.474762695336e-13      -5.647242159199e-12       8.619235288232e-16       4.817326170448e-12       8.039438234335e-13      -4.991443732092e-15       6.801940133397e-03       4.771099569908e-08 
  136       5.139500793962e-10       1.477642680137e-13      -5.692980056209e-12       8.754480682760e-16       4.719005783195e-12       7.909660820805e-13      -4.924890372775e-15       6.868574431157e-03       4.747230309669e-08 
  137       5.184576024932e-10       1.479874655024e-13      -5.736302545024e-12       8.891060104955e-16       4.623311786177e-12       7.782889781508e-13      -4.858569969557e-15       6.935202158140e-03       4.723593867480e-08 
  138       5.229575735373e-10       1.481457678581e-13      -5.777149235307e-12       9.028985865812e-16       4.530148452275e-12       7.659077048547e-13      -4.792445093002e-15       7.001777678817e-03       4.700153569212e-08 
  139       5.274486370716e-10       1.482391586423e-13      -5.815460590544e-12       9.168270519656e-16       4.439404167593e-12       7.538158418150e-13      -4.726471489821e-15       7.068252861034e-03       4.676867630780e-08 
  140       5.319293659002e-10       1.482677008034e-13      -5.851177965262e-12       9.308926866537e-16       4.350951064758e-12       7.420053152572e-13      -4.660597916518e-15       7.134577028187e-03       4.653689037765e-08 
  141       5.363983410926e-10       1.482315480767e-13      -5.884243945833e-12       9.450966358197e-16       4.264668314570e-12       7.304673169254e-13      -4.594783405366e-15       7.200699504263e-03       4.630573395163e-08 
  142       5.408544044082e-10       1.481309769199e-13      -5.914603332890e-12       9.594394129986e-16       4.180515418977e-12       7.191952492423e-13      -4.529051373208e-15       7.266577638878e-03       4.607503621799e-08 
  143       5.452964283993e-10       1.479663610038e-13      -5.942202328900e-12       9.739213471261e-16       4.098465631250e-12       7.081820022916e-13      -4.463440666836e-15       7.332169502700e-03       4.584467523787e-08 
  144       5.497232360336e-10       1.477381635105e-13      -5.966988282146e-12       9.885427369852e-16       4.018482736805e-12       6.974189879391e-13      -4.397988558084e-15       7.397431335055e-03       4.561449975510e-08 
  145       5.541335996083e-10       1.474469388753e-13      -5.988909725764e-12       1.003303850489e-15       3.940520828296e-12       6.868961057685e-13      -4.332730681952e-15       7.462317511644e-03       4.538432847008e-08 
  146       5.585262396633e-10       1.470933345287e-13      -6.007916416781e-12       1.018204923965e-15       3.864524080709e-12       6.766017090173e-13      -4.267700974727e-15       7.526780512244e-03       4.515394931370e-08 
  147       5.628998238945e-10       1.466780926387e-13      -6.023959375157e-12       1.033246161436e-15       3.790426526457e-12       6.665225705131e-13      -4.202931612101e-15       7.590770888424e-03       4.492311872127e-08 
  148       5.672529660682e-10       1.462020518529e-13      -6.036990922820e-12       1.048427733909e-15       3.718151830475e-12       6.566438486093e-13      -4.138452947296e-15       7.654237231251e-03       4.469156090642e-08 
  149       5.715842249337e-10       1.456661490399e-13      -6.046964722708e-12       1.063749778650e-15       3.647613065312e-12       6.469490531215e-13      -4.074293449183e-15       7.717126138999e-03       4.445896713499e-08 
  150       5.758921746214e-10       1.450714170481e-13      -6.053836017435e-12       1.079212441022e-15       3.578728267063e-12       6.374231353021e-13      -4.010467490159e-15       7.779385792000e-03       4.422505426640e-08 
  151       5.801756256320e-10       1.444189740691e-13      -6.057562288511e-12       1.094816005931e-15       3.511469236246e-12       6.280621591236e-13      -3.946937537499e-15       7.840977126532e-03       4.398974815167e-08 
  152       5.844334228133e-10       1.437100365800e-13      -6.058102734234e-12       1.110560777523e-15       3.445816953777e-12       6.188644857000e-13      -3.883648245208e-15       7.901863663044e-03       4.375301630960e-08 
  153       5.886643750557e-10       1.429459249429e-13      -6.055418115427e-12       1.126447037273e-15       3.381746075487e-12       6.098277142158e-13      -3.820538157225e-15       7.962007981069e-03       4.351480981206e-08 
  154       5.928672545846e-10       1.421280651259e-13      -6.049470795538e-12       1.142475043490e-15       3.319224790816e-12       6.009486644128e-13      -3.757539581172e-15       8.021371706045e-03       4.327506287186e-08 
  155       5.970407962526e-10       1.412579904243e-13      -6.040224780731e-12       1.158645030828e-15       3.258214681517e-12       5.922233590773e-13      -3.694578462106e-15       8.079915496134e-03       4.303369243067e-08 
  156       6.011836968319e-10       1.403373431809e-13      -6.027645759989e-12       1.174957209797e-15       3.198670580363e-12       5.836470065278e-13      -3.631574256268e-15       8.137599029043e-03       4.279059774696e-08 
  157       6.052946143064e-10       1.393678765078e-13      -6.011701145204e-12       1.191411766265e-15       3.140540429840e-12       5.752139831016e-13      -3.568439804827e-15       8.194380988843e-03       4.254565998385e-08 
  158       6.093721671640e-10       1.383514560065e-13      -5.992360111279e-12       1.208008860975e-15       3.083765140856e-12       5.669178156425e-13      -3.505081207637e-15       8.250219052790e-03       4.229874179707e-08 
  159       6.134149336893e-10       1.372900614894e-13      -5.969593636220e-12       1.224748629047e-15       3.028278451436e-12       5.587511639879e-13      -3.441397696978e-15       8.305069878142e-03       4.204968692288e-08 
  160       6.174215152802e-10       1.361857617214e-13      -5.943374459650e-12       1.241631255538e-15       2.974018864665e-12       5.507080786954e-13      -3.377320110482e-15       8.358893250276e-03       4.179836420279e-08 
  161       6.213907342183e-10       1.350406325056e-13      -5.913676869980e-12       1.258657210685e-15       2.920966953008e-12       5.427910367728e-13      -3.312930422298e-15       8.411664969496e-03       4.154480492582e-08 
  162       6.253214522248e-10       1.338568345634e-13      -5.880476974824e-12       1.275827034753e-15       2.869111118498e-12       5.350045013831e-13      -3.248352655108e-15       8.463365090943e-03       4.128907697537e-08 
  163       6.292125076111e-10       1.326366414413e-13      -5.843752820276e-12       1.293141263728e-15       2.818435727645e-12       5.273526960421e-13      -3.183715290507e-15       8.513973872565e-03       4.103124128787e-08 
  164       6.330627148699e-10       1.313824411055e-13      -5.803484430631e-12       1.310600429185e-15       2.768921026405e-12       5.198395977046e-13      -3.119151322558e-15       8.563471781326e-03       4.077135164767e-08 
  165       6.368708642654e-10       1.300967375375e-13      -5.759653848099e-12       1.328205058150e-15       2.720543055151e-12       5.124689298507e-13      -3.054798311351e-15       8.611839499409e-03       4.050945448195e-08 
  166       6.406357214239e-10       1.287821523296e-13      -5.712245172524e-12       1.345955672963e-15       2.673273563644e-12       5.052441555717e-13      -2.990798436568e-15       8.659057930422e-03       4.024558865567e-08 
  167       6.443560269245e-10       1.274414262795e-13      -5.661244601095e-12       1.363852791138e-15       2.627079926008e-12       4.981684706564e-13      -2.927298551034e-15       8.705108205602e-03       3.997978526643e-08 
  168       6.480304958894e-10       1.260774209860e-13      -5.606640468069e-12       1.381896925230e-15       2.581925055697e-12       4.912447966774e-13      -2.864450234283e-15       8.749971690020e-03       3.971206743943e-08 
  169       6.516578175746e-10       1.246931204443e-13      -5.548423284484e-12       1.400088582699e-15       2.537767320466e-12       4.844757740769e-13      -2.802409846109e-15       8.793629988788e-03       3.944245012237e-08 
  170       6.552366549602e-10       1.232916326410e-13      -5.486585777875e-12       1.418428265767e-15       2.494560457348e-12       4.778637552534e-13      -2.741338580135e-15       8.836064953257e-03       3.917093988034e-08 
  171       6.587657042166e-10       1.218761346602e-13      -5.421122498159e-12       1.436916283290e-15       2.452261600512e-12       4.714091879249e-13      -2.681357137009e-15       8.877262054440e-03       3.889755947152e-08 
  172       6.622438795230e-10       1.204496995253e-13      -5.352028515262e-12       1.455552169039e-15       2.410856294024e-12       4.651056284309e-13      -2.622405390793e-15       8.917220805888e-03       3.862242430290e-08 
  173       6.656701429460e-10       1.190154579088e-13      -5.279300688496e-12       1.474335214423e-15       2.370335411453e-12       4.589442974499e-13      -2.564371069562e-15       8.955945225818e-03       3.834567198619e-08 
  174       6.690434457880e-10       1.175766546763e-13      -5.202938128285e-12       1.493264651228e-15       2.330687179172e-12       4.529156389145e-13      -2.507133951895e-15       8.993440567924e-03       3.806743802772e-08 
  175       6.723627284216e-10       1.161366502515e-13      -5.122942234102e-12       1.512339650704e-15       2.291897124430e-12       4.470093065301e-13      -2.450565735283e-15       9.029713341320e-03       3.778785572444e-08 
  176       6.756269201244e-10       1.146989219808e-13      -5.039316732427e-12       1.531559322669e-15       2.253948023424e-12       4.412141502931e-13      -2.394529904540e-15       9.064771330484e-03       3.750705605994e-08 
  177       6.788349389141e-10       1.132670654982e-13      -4.952067714683e-12       1.550922714601e-15       2.216819849369e-12       4.355182030097e-13      -2.338881600207e-15       9.098623615200e-03       3.722516760050e-08 
  178       6.819856913832e-10       1.118447960902e-13      -4.861203675188e-12       1.570428810736e-15       2.180489720570e-12       4.299086668146e-13      -2.283467486965e-15       9.131280590501e-03       3.694231639104e-08 
  179       6.850780725336e-10       1.104359500600e-13      -4.766735549099e-12       1.590076531160e-15       2.144931848495e-12       4.243718996890e-13      -2.228125622041e-15       9.162753986613e-03       3.665862585124e-08 
  180       6.881109656120e-10       1.090444860932e-13      -4.668676750362e-12       1.609864730912e-15       2.110117485847e-12       4.188934019798e-13      -2.172685323618e-15       9.193056888897e-03       3.637421667146e-08 
  181       6.910832419440e-10       1.076744866216e-13      -4.567043209654e-12       1.629792199073e-15       2.076014874633e-12       4.134578029179e-13      -2.116967039242e-15       9.222203757791e-03       3.608920670881e-08 
  182       6.939938073610e-10       1.063300691532e-13      -4.461852560270e-12       1.649857738263e-15       2.042594668729e-12       4.080527358706e-13      -2.060829446954e-15       9.250211644636e-03       3.580371926448e-08 
  183       6.968417459055e-10       1.050151096149e-13      -4.353121544985e-12       1.670060411994e-15       2.009846786702e-12       4.026808329294e-13      -2.004315174191e-15       9.277103904397e-03       3.551790886056e-08 
  184       6.996261871350e-10       1.037334998264e-13      -4.240868477710e-12       1.690399315074e-15       1.977764787506e-12       3.973486497981e-13      -1.947516311180e-15       9.302906813880e-03       3.523193729508e-08 
  185       7.023462605481e-10       1.024892366132e-13      -4.125114111858e-12       1.710873494349e-15       1.946340483129e-12       3.920628623540e-13      -1.890528246378e-15       9.327648426169e-03       3.494596536962e-08 
  186       7.050010955879e-10       1.012864228473e-13      -4.005881675219e-12       1.731481948090e-15       1.915563906379e-12       3.868302671776e-13      -1.833449705054e-15       9.351358594879e-03       3.466015281553e-08 
  187       7.075898216438e-10       1.001292684874e-13      -3.883196904838e-12       1.752223625376e-15       1.885423278688e-12       3.816577820821e-13      -1.776382787879e-15       9.374068998411e-03       3.437465822015e-08 
  188       7.101115680553e-10       9.902209161948e-14      -3.757088081891e-12       1.773097425482e-15       1.855904977901e-12       3.765524466429e-13      -1.719433009508e-15       9.395813164197e-03       3.408963895302e-08 
  189       7.125654641136e-10       9.796931949696e-14      -3.627586066560e-12       1.794102197262e-15       1.826993506080e-12       3.715214227267e-13      -1.662709337169e-15       9.416626492955e-03       3.380525109207e-08 
  190       7.149506390651e-10       9.697548958123e-14      -3.494724332914e-12       1.815236738540e-15       1.798671457292e-12       3.665719950215e-13      -1.606324229247e-15       9.436546282941e-03       3.352164934989e-08 
  191       7.172662221135e-10       9.604525058198e-14      -3.358539003778e-12       1.836499795487e-15       1.770919485411e-12       3.617115715661e-13      -1.550393673870e-15       9.455611754203e-03       3.323898699992e-08 
  192       7.195113424231e-10       9.518336349758e-14      -3.219068885617e-12       1.857890062016e-15       1.743716271910e-12       3.569476842788e-13      -1.495037227498e-15       9.473864072825e-03       3.295741580263e-08 
  193       7.216851291208e-10       9.439470265552e-14      -3.076355503407e-12       1.879406179161e-15       1.717038493662e-12       3.522879894880e-13      -1.440378053505e-15       9.491346375188e-03       3.267708593180e-08 
  194       7.237867505839e-10       9.368412463497e-14      -2.930441675541e-12       1.901046789259e-15       1.690864799748e-12       3.477382291042e-13      -1.386515675649e-15       9.508102331668e-03       3.239814496870e-08 
  195       7.258155355368e-10       9.305606205775e-14      -2.781367048374e-12       1.922810704234e-15       1.665188136949e-12       3.432959448860e-13      -1.333441910995e-15       9.524171668804e-03       3.212073495534e-08 
