# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]        
  869       2.996817532821e-10       2.021921627933e-12       4.260104210014e-12       0.000000000000e+00       1.221399736805e-14       3.459029552815e-15       6.457742896293e-17       2.058309982012e-02       3.469199257194e-09 
  870       2.983260764913e-10       2.050031818892e-12       4.446956681126e-12       0.000000000000e+00       1.216443133340e-14       3.431607752179e-15       6.836785676107e-17       2.059686565559e-02       3.463529270828e-09 
  871       2.969536700552e-10       2.078795105118e-12       4.630394264509e-12       0.000000000000e+00       1.211511819000e-14       3.404213287864e-15       7.212755580610e-17       2.061063864857e-02       3.457878015607e-09 
  872       2.955649449169e-10       2.108200762234e-12       4.810345664681e-12       0.000000000000e+00       1.206605609835e-14       3.376862079540e-15       7.585570534735e-17       2.062441770087e-02       3.452245237480e-09 
  873       2.941603163234e-10       2.138237940176e-12       4.986739120195e-12       0.000000000000e+00       1.201724318033e-14       3.349570186926e-15       7.955147909801e-17       2.063820170159e-02       3.446630677628e-09 
  874       2.927402038377e-10       2.168895662815e-12       5.159502402489e-12       0.000000000000e+00       1.196867751906e-14       3.322353810186e-15       8.321404522148e-17       2.065198952707e-02       3.441034072450e-09 
  875       2.913050313518e-10       2.200162827567e-12       5.328562814750e-12       0.000000000000e+00       1.192035715878e-14       3.295229290317e-15       8.684256631761e-17       2.066578004086e-02       3.435455153542e-09 
  876       2.898552270992e-10       2.232028205016e-12       5.493847190768e-12       0.000000000000e+00       1.187228010470e-14       3.268213109544e-15       9.043619940905e-17       2.067957209366e-02       3.429893647682e-09 
  877       2.883912236676e-10       2.264480438520e-12       5.655281893792e-12       0.000000000000e+00       1.182444432286e-14       3.241321891715e-15       9.399409592754e-17       2.069336452328e-02       3.424349276815e-09 
  878       2.869134559502e-10       2.297507636101e-12       5.812800409840e-12       0.000000000000e+00       1.177684792468e-14       3.214568895816e-15       9.751553580082e-17       2.070715631718e-02       3.418821791295e-09 
  879       2.854223549355e-10       2.331096139416e-12       5.966366268296e-12       0.000000000000e+00       1.172948972412e-14       3.187953431845e-15       1.010003321846e-16       2.072094710288e-02       3.413311070282e-09 
  880       2.839183538393e-10       2.365231733552e-12       6.115950500143e-12       0.000000000000e+00       1.168236868951e-14       3.161471269736e-15       1.044484334330e-16       2.073473666562e-02       3.407817022980e-09 
  881       2.824018901692e-10       2.399900052457e-12       6.261524078096e-12       0.000000000000e+00       1.163548375960e-14       3.135118130135e-15       1.078597896146e-16       2.074852478651e-02       3.402339555520e-09 
  882       2.808734057372e-10       2.435086578495e-12       6.403057916637e-12       0.000000000000e+00       1.158883384347e-14       3.108889684242e-15       1.112343525202e-16       2.076231124250e-02       3.396878570941e-09 
  883       2.793333466717e-10       2.470776641997e-12       6.540522872056e-12       0.000000000000e+00       1.154241782040e-14       3.082781553664e-15       1.145720756693e-16       2.077609580642e-02       3.391433969185e-09 
  884       2.777821634303e-10       2.506955420811e-12       6.673889742489e-12       0.000000000000e+00       1.149623453976e-14       3.056789310259e-15       1.178729143179e-16       2.078987824688e-02       3.386005647079e-09 
  885       2.762203108118e-10       2.543607939860e-12       6.803129267952e-12       0.000000000000e+00       1.145028282094e-14       3.030908475984e-15       1.211368254652e-16       2.080365832834e-02       3.380593498328e-09 
  886       2.746482479687e-10       2.580719070686e-12       6.928212130388e-12       0.000000000000e+00       1.140456145318e-14       3.005134522746e-15       1.243637678608e-16       2.081743581103e-02       3.375197413500e-09 
  887       2.730664384198e-10       2.618273531011e-12       7.049108953695e-12       0.000000000000e+00       1.135906919552e-14       2.979462872245e-15       1.275537020120e-16       2.083121045097e-02       3.369817280017e-09 
  888       2.714753500622e-10       2.656255884283e-12       7.165790303772e-12       0.000000000000e+00       1.131380477668e-14       2.953888895824e-15       1.307065901910e-16       2.084498199995e-02       3.364452982140e-09 
  889       2.698754551839e-10       2.694650539231e-12       7.278226688556e-12       0.000000000000e+00       1.126876689490e-14       2.928407914316e-15       1.338223964419e-16       2.085875020548e-02       3.359104400962e-09 
  890       2.682672304761e-10       2.733441749416e-12       7.386388558056e-12       0.000000000000e+00       1.122395421793e-14       2.903015197891e-15       1.369010865877e-16       2.087251481084e-02       3.353771414390e-09 
  891       2.666511570455e-10       2.772613612784e-12       7.490246304397e-12       0.000000000000e+00       1.117936538281e-14       2.877705965908e-15       1.399426282381e-16       2.088627555499e-02       3.348453897140e-09 
  892       2.650277204269e-10       2.812150071220e-12       7.589770261852e-12       0.000000000000e+00       1.113499899585e-14       2.852475386754e-15       1.429469907957e-16       2.090003217260e-02       3.343151720718e-09 
  893       2.633974105953e-10       2.852034910096e-12       7.684930706889e-12       0.000000000000e+00       1.109085363247e-14       2.827318577699e-15       1.459141454640e-16       2.091378439404e-02       3.337864753416e-09 
  894       2.617607219785e-10       2.892251757826e-12       7.775697858201e-12       0.000000000000e+00       1.104692783714e-14       2.802230604743e-15       1.488440652541e-16       2.092753194532e-02       3.332592860294e-09 
  895       2.601181534692e-10       2.932784085419e-12       7.862041876747e-12       0.000000000000e+00       1.100322012321e-14       2.777206482458e-15       1.517367249920e-16       2.094127454812e-02       3.327335903171e-09 
  896       2.584702084378e-10       2.973615206030e-12       7.943932865793e-12       0.000000000000e+00       1.095972897285e-14       2.752241173841e-15       1.545921013257e-16       2.095501191975e-02       3.322093740613e-09 
  897       2.568173947441e-10       3.014728274513e-12       8.021340870946e-12       0.000000000000e+00       1.091645283694e-14       2.727329590162e-15       1.574101727324e-16       2.096874377313e-02       3.316866227921e-09 
  898       2.551602247505e-10       3.056106286969e-12       8.094235880198e-12       0.000000000000e+00       1.087339013491e-14       2.702466590806e-15       1.601909195257e-16       2.098246981679e-02       3.311653217120e-09 
  899       2.534992153337e-10       3.097732080308e-12       8.162587823956e-12       0.000000000000e+00       1.083053925471e-14       2.677646983127e-15       1.629343238624e-16       2.099618975485e-02       3.306454556946e-09 
  900       2.518348878973e-10       3.139588331789e-12       8.226366575089e-12       0.000000000000e+00       1.078789855265e-14       2.652865522290e-15       1.656403697502e-16       2.100990328700e-02       3.301270092834e-09 
  901       2.501677683844e-10       3.181657558584e-12       8.285541948960e-12       0.000000000000e+00       1.074546635330e-14       2.628116911125e-15       1.683090430545e-16       2.102361010848e-02       3.296099666909e-09 
  902       2.484983679296e-10       3.223922410124e-12       8.340090527048e-12       0.000000000000e+00       1.070324109825e-14       2.603397319357e-15       1.709403726267e-16       2.103730978294e-02       3.290943119656e-09 
  903       2.468271244481e-10       3.266366551263e-12       8.390016248768e-12       0.000000000000e+00       1.066122179525e-14       2.578708968571e-15       1.735345544040e-16       2.105100135872e-02       3.285800294992e-09 
  904       2.451544601262e-10       3.308973792525e-12       8.435330153034e-12       0.000000000000e+00       1.061940757612e-14       2.554055621167e-15       1.760918293323e-16       2.106468374635e-02       3.280671035254e-09 
  905       2.434808007043e-10       3.351727798191e-12       8.476043585937e-12       0.000000000000e+00       1.057779754844e-14       2.529441067759e-15       1.786124424409e-16       2.107835584503e-02       3.275555179512e-09 
  906       2.418065754873e-10       3.394612085898e-12       8.512168201785e-12       0.000000000000e+00       1.053639079554e-14       2.504869127256e-15       1.810966428553e-16       2.109201654264e-02       3.270452563552e-09 
  907       2.401322173532e-10       3.437610026231e-12       8.543715964146e-12       0.000000000000e+00       1.049518637632e-14       2.480343646928e-15       1.835446838105e-16       2.110566471569e-02       3.265363019872e-09 
  908       2.384581627635e-10       3.480704842319e-12       8.570699146897e-12       0.000000000000e+00       1.045418332523e-14       2.455868502477e-15       1.859568226644e-16       2.111929922927e-02       3.260286377664e-09 
  909       2.367848517721e-10       3.523879609434e-12       8.593130335259e-12       0.000000000000e+00       1.041338065215e-14       2.431447598114e-15       1.883333209110e-16       2.113291893705e-02       3.255222462805e-09 
  910       2.351127280351e-10       3.567117254579e-12       8.611022426851e-12       0.000000000000e+00       1.037277734231e-14       2.407084866623e-15       1.906744441931e-16       2.114652268120e-02       3.250171097847e-09 
  911       2.334422388201e-10       3.610400556091e-12       8.624388632724e-12       0.000000000000e+00       1.033237235623e-14       2.382784269439e-15       1.929804623164e-16       2.116010929242e-02       3.245132102003e-09 
  912       2.317738350160e-10       3.653712143232e-12       8.633242478410e-12       0.000000000000e+00       1.029216462960e-14       2.358549796715e-15       1.952516492618e-16       2.117367758982e-02       3.240105291137e-09 
  913       2.301079711424e-10       3.697034495786e-12       8.637597804964e-12       0.000000000000e+00       1.025215307320e-14       2.334385467396e-15       1.974882831993e-16       2.118722638097e-02       3.235090477752e-09 
  914       2.284451053590e-10       3.740349943655e-12       8.637468770009e-12       0.000000000000e+00       1.021233657283e-14       2.310295329288e-15       1.996906465008e-16       2.120075446181e-02       3.230087470978e-09 
  915       2.267856994753e-10       3.783640666451e-12       8.632869848778e-12       0.000000000000e+00       1.017271398921e-14       2.286283459133e-15       2.018590257534e-16       2.121426061662e-02       3.225096076562e-09 
  916       2.251302189599e-10       3.826888693095e-12       8.623815835157e-12       0.000000000000e+00       1.013328415791e-14       2.262353962677e-15       2.039937117730e-16       2.122774361801e-02       3.220116096854e-09 
  917       2.234791329504e-10       3.870075901411e-12       8.610321842731e-12       0.000000000000e+00       1.009404588923e-14       2.238510974744e-15       2.060949996167e-16       2.124120222688e-02       3.215147330798e-09 
  918       2.218329142624e-10       3.913184017723e-12       8.592403305828e-12       0.000000000000e+00       1.005499796816e-14       2.214758659304e-15       2.081631885969e-16       2.125463519237e-02       3.210189573921e-09 
  919       2.201920393994e-10       3.956194616448e-12       8.570075980557e-12       0.000000000000e+00       1.001613915425e-14       2.191101209550e-15       2.101985822938e-16       2.126804125183e-02       3.205242618317e-09 
  920       2.185569885623e-10       3.999089119690e-12       8.543355945858e-12       0.000000000000e+00       9.977468181567e-15       2.167542847964e-15       2.122014885691e-16       2.128141913079e-02       3.200306252640e-09 
