# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[2]-dens[2]    
 2626       1.152553256217e+01      -3.143842694185e-07       7.972173220327e+00 
 2627       1.152713355890e+01      -3.024140055063e-07       7.973465348704e+00 
 2628       1.152873402291e+01      -2.902436165887e-07       7.974757080661e+00 
 2629       1.153033395473e+01      -2.779108635907e-07       7.976048416481e+00 
 2630       1.153193335491e+01      -2.654536233217e-07       7.977339356436e+00 
 2631       1.153353222396e+01      -2.529098885862e-07       7.978629900785e+00 
 2632       1.153513056239e+01      -2.403177682939e-07       7.979920049780e+00 
 2633       1.153672837070e+01      -2.277154875706e-07       7.981209803662e+00 
 2634       1.153832564933e+01      -2.151413878682e-07       7.982499162659e+00 
 2635       1.153992239877e+01      -2.026339270753e-07       7.983788126993e+00 
 2636       1.154151861943e+01      -1.902316796280e-07       7.985076696871e+00 
 2637       1.154311431175e+01      -1.779733366199e-07       7.986364872493e+00 
 2638       1.154470947612e+01      -1.658977059128e-07       7.987652654047e+00 
 2639       1.154630411295e+01      -1.540437122469e-07       7.988940041711e+00 
 2640       1.154789822259e+01      -1.424503973517e-07       7.990227035652e+00 
 2641       1.154949180542e+01      -1.311569200560e-07       7.991513636027e+00 
 2642       1.155108486181e+01      -1.201962727168e-07       7.992799843022e+00 
 2643       1.155267739234e+01      -1.095763922293e-07       7.994085656968e+00 
 2644       1.155426939760e+01      -9.929894454057e-08       7.995371078228e+00 
 2645       1.155586087818e+01      -8.936559882523e-08       7.996656107154e+00 
 2646       1.155745183463e+01      -7.977802748842e-08       7.997940744088e+00 
 2647       1.155904226752e+01      -7.053790616807e-08       7.999224989362e+00 
 2648       1.156063217737e+01      -6.164691373735e-08       8.000508843298e+00 
 2649       1.156222156471e+01      -5.310673230724e-08       8.001792306209e+00 
 2650       1.156381043004e+01      -4.491904722888e-08       8.003075378398e+00 
 2651       1.156539877385e+01      -3.708554709617e-08       8.004358060155e+00 
 2652       1.156698659661e+01      -2.960792374811e-08       8.005640351765e+00 
 2653       1.156857389878e+01      -2.248787227139e-08       8.006922253500e+00 
 2654       1.157016068080e+01      -1.572709100277e-08       8.008203765621e+00 
 2655       1.157174694309e+01      -9.327281531605e-09       8.009484888382e+00 
 2656       1.157333268606e+01      -3.290148702293e-09       8.010765622024e+00 
 2657       1.157491791011e+01       2.382599383251e-09       8.012045966781e+00 
 2658       1.157650261561e+01       7.689251363120e-09       8.013325922875e+00 
 2659       1.157808680293e+01       1.262809261295e-08       8.014605490517e+00 
 2660       1.157967047240e+01       1.719740524345e-08       8.015884669910e+00 
 2661       1.158125362436e+01       2.139546809791e-08       8.017163461246e+00 
 2662       1.158283625912e+01       2.522055674978e-08       8.018441864706e+00 
 2663       1.158441837697e+01       2.867094350013e-08       8.019719880462e+00 
 2664       1.158599997820e+01       3.174489737524e-08       8.020997508676e+00 
 2665       1.158758106308e+01       3.444068412411e-08       8.022274749499e+00 
 2666       1.158916163184e+01       3.676241512736e-08       8.023551603106e+00 
 2667       1.159074168475e+01       3.873762923120e-08       8.024828069806e+00 
 2668       1.159232122202e+01       4.039980748412e-08       8.026104149931e+00 
 2669       1.159390024387e+01       4.178253309237e-08       8.027379843803e+00 
 2670       1.159547875050e+01       4.291949151621e-08       8.028655151736e+00 
 2671       1.159705674209e+01       4.384447056615e-08       8.029930074034e+00 
 2672       1.159863421881e+01       4.459136049918e-08       8.031204610990e+00 
 2673       1.160021118081e+01       4.519415411502e-08       8.032478762889e+00 
 2674       1.160178762822e+01       4.568694685238e-08       8.033752530005e+00 
 2675       1.160336356115e+01       4.610393688517e-08       8.035025912603e+00 
 2676       1.160493897971e+01       4.647942521875e-08       8.036298910939e+00 
 2677       1.160651388397e+01       4.684781578619e-08       8.037571525257e+00 
 2678       1.160808827402e+01       4.724361554450e-08       8.038843755794e+00 
 2679       1.160966214989e+01       4.770143457087e-08       8.040115602774e+00 
 2680       1.161123551162e+01       4.825598615892e-08       8.041387066415e+00 
 2681       1.161280835923e+01       4.894208691492e-08       8.042658146921e+00 
 2682       1.161438069273e+01       4.979465685408e-08       8.043928844490e+00 
 2683       1.161595251209e+01       5.084871949672e-08       8.045199159309e+00 
 2684       1.161752381728e+01       5.213940196459e-08       8.046469091552e+00 
 2685       1.161909460826e+01       5.370193507705e-08       8.047738641388e+00 
 2686       1.162066488496e+01       5.557165344735e-08       8.049007808973e+00 
 2687       1.162223464729e+01       5.778399557886e-08       8.050276594454e+00 
 2688       1.162380389517e+01       6.037450396130e-08       8.051544997968e+00 
 2689       1.162537262847e+01       6.337882516699e-08       8.052813019643e+00 
 2690       1.162694084721e+01       6.682532463734e-08       8.054080659633e+00 
 2691       1.162850855196e+01       7.071288692227e-08       8.055347918243e+00 
 2692       1.163007574343e+01       7.503299477756e-08       8.056614795806e+00 
 2693       1.163164242231e+01       7.977710347266e-08       8.057881292645e+00 
 2694       1.163320858927e+01       8.493664076456e-08       8.059147409074e+00 
 2695       1.163477424498e+01       9.050300687154e-08       8.060413145399e+00 
 2696       1.163633939008e+01       9.646757444702e-08       8.061678501914e+00 
 2697       1.163790402522e+01       1.028216885534e-07       8.062943478907e+00 
 2698       1.163946815100e+01       1.095566666357e-07       8.064208076655e+00 
 2699       1.164103176803e+01       1.166637984957e-07       8.065472295424e+00 
 2700       1.164259487692e+01       1.241343462654e-07       8.066736135472e+00 
 2701       1.164415747822e+01       1.319595443812e-07       8.067999597049e+00 
 2702       1.164571957250e+01       1.401305995573e-07       8.069262680394e+00 
 2703       1.164728116031e+01       1.486386907597e-07       8.070525385736e+00 
 2704       1.164884224219e+01       1.574749691803e-07       8.071787713295e+00 
 2705       1.165040281864e+01       1.666305582102e-07       8.073049663282e+00 
 2706       1.165196289018e+01       1.760965534138e-07       8.074311235899e+00 
 2707       1.165352245729e+01       1.858640225028e-07       8.075572431336e+00 
 2708       1.165508152045e+01       1.959240053094e-07       8.076833249777e+00 
 2709       1.165664008012e+01       2.062675137608e-07       8.078093691393e+00 
 2710       1.165819813674e+01       2.168855318526e-07       8.079353756349e+00 
 2711       1.165975569074e+01       2.277690156228e-07       8.080613444796e+00 
 2712       1.166131274254e+01       2.389088931254e-07       8.081872756879e+00 
 2713       1.166286929254e+01       2.502960644045e-07       8.083131692732e+00 
 2714       1.166442534116e+01       2.619161854576e-07       8.084390252520e+00 
 2715       1.166598088891e+01       2.737339894282e-07       8.085648436561e+00 
 2716       1.166753593635e+01       2.857088807594e-07       8.086906245202e+00 
 2717       1.166909048399e+01       2.978001434099e-07       8.088163678784e+00 
 2718       1.167064453235e+01       3.099669407428e-07       8.089420737637e+00 
 2719       1.167219808192e+01       3.221683154146e-07       8.090677422083e+00 
 2720       1.167375113319e+01       3.343631892637e-07       8.091933732434e+00 
 2721       1.167530368662e+01       3.465103631998e-07       8.093189668994e+00 
 2722       1.167685574266e+01       3.585685170923e-07       8.094445232058e+00 
 2723       1.167840730177e+01       3.704962096594e-07       8.095700421911e+00 
 2724       1.167995836436e+01       3.822518783570e-07       8.096955238829e+00 
 2725       1.168150893083e+01       3.937938392672e-07       8.098209683081e+00 
 2726       1.168305900160e+01       4.050802869879e-07       8.099463754923e+00 
 2727       1.168460857704e+01       4.160692945208e-07       8.100717454606e+00 
 2728       1.168615765751e+01       4.267188131610e-07       8.101970782370e+00 
 2729       1.168770624337e+01       4.369866723854e-07       8.103223738445e+00 
 2730       1.168925433496e+01       4.468305797418e-07       8.104476323052e+00 
 2731       1.169080193260e+01       4.562081207376e-07       8.105728536406e+00 
 2732       1.169234903659e+01       4.650767587289e-07       8.106980378708e+00 
 2733       1.169389564724e+01       4.733938348090e-07       8.108231850153e+00 
 2734       1.169544176482e+01       4.811165676978e-07       8.109482950927e+00 
 2735       1.169698738959e+01       4.882020536302e-07       8.110733681204e+00 
 2736       1.169853252181e+01       4.946072662451e-07       8.111984041151e+00 
 2737       1.170007716171e+01       5.002890564744e-07       8.113234030926e+00 
 2738       1.170162130951e+01       5.052127770802e-07       8.114483650706e+00 
 2739       1.170316496540e+01       5.093782068896e-07       8.115732900783e+00 
 2740       1.170470812957e+01       5.127937649990e-07       8.116981781470e+00 
 2741       1.170625080219e+01       5.154678987456e-07       8.118230293069e+00 
 2742       1.170779298339e+01       5.174090837339e-07       8.119478435877e+00 
 2743       1.170933467332e+01       5.186258238631e-07       8.120726210179e+00 
 2744       1.171087587210e+01       5.191266513535e-07       8.121973616253e+00 
 2745       1.171241657983e+01       5.189201267736e-07       8.123220654366e+00 
 2746       1.171395679661e+01       5.180148390670e-07       8.124467324780e+00 
 2747       1.171549652250e+01       5.164194055793e-07       8.125713627745e+00 
 2748       1.171703575758e+01       5.141424720848e-07       8.126959563502e+00 
 2749       1.171857450188e+01       5.111927128134e-07       8.128205132284e+00 
 2750       1.172011275544e+01       5.075788304775e-07       8.129450334316e+00 
 2751       1.172165051828e+01       5.033095562992e-07       8.130695169813e+00 
 2752       1.172318779038e+01       4.983936500366e-07       8.131939638981e+00 
 2753       1.172472457174e+01       4.928399000111e-07       8.133183742018e+00 
 2754       1.172626086233e+01       4.866571231341e-07       8.134427479110e+00 
 2755       1.172779666210e+01       4.798541649338e-07       8.135670850439e+00 
 2756       1.172933197100e+01       4.724398995824e-07       8.136913856174e+00 
 2757       1.173086678894e+01       4.644232299225e-07       8.138156496476e+00 
 2758       1.173240111583e+01       4.558130874945e-07       8.139398771498e+00 
 2759       1.173393495158e+01       4.466184325629e-07       8.140640681383e+00 
 2760       1.173546829605e+01       4.368482541438e-07       8.141882226265e+00 
 2761       1.173700114911e+01       4.265115700311e-07       8.143123406268e+00 
 2762       1.173853351077e+01       4.156235127667e-07       8.144364221546e+00 
 2763       1.174006538164e+01       4.042236227496e-07       8.145604672386e+00 
 2764       1.174159676246e+01       3.923576521757e-07       8.146844759101e+00 
 2765       1.174312765398e+01       3.800714880262e-07       8.148084481999e+00 
 2766       1.174465805692e+01       3.674111521901e-07       8.149323841376e+00 
 2767       1.174618797201e+01       3.544228015874e-07       8.150562837523e+00 
 2768       1.174771739994e+01       3.411527282909e-07       8.151801470720e+00 
 2769       1.174924634141e+01       3.276473596494e-07       8.153039741238e+00 
 2770       1.175077479708e+01       3.139532584099e-07       8.154277649342e+00 
 2771       1.175230276763e+01       3.001171228404e-07       8.155515195286e+00 
 2772       1.175383025371e+01       2.861857868521e-07       8.156752379317e+00 
 2773       1.175535725594e+01       2.722062201225e-07       8.157989201672e+00 
 2774       1.175688377497e+01       2.582255282176e-07       8.159225662581e+00 
 2775       1.175840981139e+01       2.442909527146e-07       8.160461762263e+00 
 2776       1.175993536582e+01       2.304498713243e-07       8.161697500931e+00 
 2777       1.176146043883e+01       2.167497980141e-07       8.162932878788e+00 
 2778       1.176298503100e+01       2.032383831300e-07       8.164167896028e+00 
 2779       1.176450914289e+01       1.899634135196e-07       8.165402552837e+00 
 2780       1.176603277505e+01       1.769728126546e-07       8.166636849392e+00 
 2781       1.176755592801e+01       1.643146407531e-07       8.167870785862e+00 
 2782       1.176907860229e+01       1.520370949027e-07       8.169104362405e+00 
 2783       1.177060079840e+01       1.401885091824e-07       8.170337579173e+00 
 2784       1.177212251684e+01       1.288173547856e-07       8.171570436308e+00 
 2785       1.177364375808e+01       1.179722401429e-07       8.172802933943e+00 
 2786       1.177516452260e+01       1.076912321646e-07       8.174035072237e+00 
